"ORGANIZATION_ID","ORGANIZATION_NAME","ORG_ID","DEPLOYMENT_ID","NAME","DESCRIPTION","CATEGORY","CHAR_SET","DATA_CENTER","DEPLOYMENT_DATE","EXPIRATION_DATE","TYPE","FOLDER_ID","FOLDER_NAME","MESSAGE_ID","MESSAGE_NAME","EMAIL_SETTINGS_ID","HTML_CONTENT_ID","MOBILE_CONTENT_ID","SUBJECT_CONTENT_ID","SUBJECT","TEXT_CONTENT_ID","WORKFLOW_DEP_ID","WORKFLOW_DEP_INST_ID","IS_WINNER","LIST_COUNT","LIMIT_EMAILDELIVERY_RATE","EMAIL_DELIVERY_RATE","DELIVERY_STATUS","CREATED_BY","CREATED_DATE","MODIFIED_BY","MODIFIED_DATE","AGGREGATION_VERSION","CHANNEL_TYPE","IS_ABSPLIT_CONFIGURED","IS_EXPEDITED_DELIVERY","VISUAL_HTML_CONTENT_ID","ORG_ID_1","MESSAGE_ID_1","DEPLOYMENT_ID_1","LIST_ID","INJECTED_CNT","SMTP_DELIVERED_CNT","SMTP_REPLY_CNT","SMTP_ABUSE_CNT","HTTP_OPTIN_CNT","HTTP_OPTOUT_CNT","HTTP_WEBEVENT_CNT","UNIQUE_CLICKER_CNT","UNIQUE_RESPONDER_CNT","CREATED_BY_1","CREATED_DATE_1","MODIFIED_BY_1","MODIFIED_DATE_1","SMTP_OPTOUT_REPLY_CNT","SMTP_OPTOUT_LIST_CNT","HTTP_OPTOUT_REDIRECT_CNT"
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","f05ac601-4a0a-4f3e-9bc2-aad0963cbfdc","Newmessage2/19/2013","","WELCOME","UTF_8","Irving",19-FEB-13 06.00.00.000000000 PM,19-FEB-13 06.15.00.000000000 PM,"RTM","de20807b-7585-4603-871a-db0f3286e531","Folder2192013","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","Newmessage2/19/2013","11a38562-24e3-4820-91d1-f91ef02b6863","e1bd44b3-393c-4395-8130-eaaa34b85020","59dfff48-6ffa-4e1d-9aee-e41a671a4b59","94a0f495-bc30-407f-95bb-8d7ff6112dd9","Newmessage2/19/2013","","","",0,0,0,0,"","Anonymous",19-FEB-13 06.05.28.769000000 PM,"Anonymous",19-FEB-13 06.05.28.769000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","f05ac601-4a0a-4f3e-9bc2-aad0963cbfdc","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",19-FEB-13 06.02.06.000000000 PM,"SysUser",19-FEB-13 06.02.06.000000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","1ae69740-c85b-437d-b9fa-9e19e1bcc904","Newmessage2/19/2013","","WELCOME","UTF_8","Irving",19-FEB-13 06.35.00.000000000 PM,19-FEB-13 06.52.00.000000000 PM,"RTM","de20807b-7585-4603-871a-db0f3286e531","Folder2192013","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","Newmessage2/19/2013","11a38562-24e3-4820-91d1-f91ef02b6863","9214d4f1-8540-4029-8139-ce2c49fcc465","5c40b3b7-7419-45a0-9bd0-d197422d5fd3","19205fee-6305-465a-a7a1-d0f461764d92","Newmessage2/19/2013","8af48ef3-4cfd-4052-a8d5-bf3fc606ab5f","","",0,0,0,0,"","Anonymous",19-FEB-13 06.35.45.070000000 PM,"Anonymous",19-FEB-13 06.56.24.552000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","1ae69740-c85b-437d-b9fa-9e19e1bcc904","0000000000000000",1,1,0,0,0,0,0,1,1,"SysUser",19-FEB-13 06.32.06.000000000 PM,"SysUser",19-FEB-13 06.32.06.000000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","842852a2-4c49-4d4d-9761-56e1f938d76d","verifythebugDE2532","","WELCOME","UTF_8","Irving",19-FEB-13 08.00.18.351000000 PM,,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","03c44242-e343-4658-81a1-a4b3c53fb69b","verifythebugDE2532","ac4b79b2-1f43-4d12-9444-15522c289e4b","15731541-3c07-4a6e-8ea2-0cc4b3d8368c","","422ca2e4-2cd4-44c8-9c7f-ad7f76d4773e","verifythebugDE2532","","","",0,0,0,0,"","Anonymous",19-FEB-13 08.00.18.525000000 PM,"Anonymous",19-FEB-13 08.00.18.525000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","03c44242-e343-4658-81a1-a4b3c53fb69b","842852a2-4c49-4d4d-9761-56e1f938d76d","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",19-FEB-13 07.56.07.000000000 PM,"SysUser",19-FEB-13 07.56.07.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","ed2713ce-a8fa-4d6a-941b-3bf94d3909e6","testsharetoaddthis_2","","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",17-FEB-13 02.15.00.000000000 PM,17-FEB-13 12.15.00.000000000 AM,"RTM","9a16e2bc-4e14-4c7f-abb0-6e36c3bd2e73","Messages","3da50c81-5eeb-43fa-9dd9-cdf529069a0d","testsharetoaddthis","470a8119-6e0b-4d72-a01d-ba264437f475","57cee29f-96ed-4d7e-894e-9fcbd153b9ac","","862ef4e4-9604-46e6-9dd5-1811082fe88e","testsharetoaddthis","","","",0,0,0,0,"","Anonymous",19-FEB-13 09.11.46.854000000 PM,"Anonymous",19-FEB-13 09.25.45.612000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","3da50c81-5eeb-43fa-9dd9-cdf529069a0d","ed2713ce-a8fa-4d6a-941b-3bf94d3909e6","0000000000000000",1,1,0,0,0,0,0,1,1,"SysUser",19-FEB-13 09.08.05.223000000 PM,"SysUser",19-FEB-13 09.10.05.736000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","0c46f05a-06cf-4c54-a57c-0a70d828734d","msg_1","adfdsa","MARKETING","UTF_8","Irving",18-FEB-13 07.00.00.000000000 PM,18-FEB-13 08.30.00.000000000 PM,"RTM","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","45bae812-b2b8-4f07-a127-9e5a0c184eea","msg","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","5baca979-6456-46c5-b707-6700985700ac","","2c685705-94b3-40ee-b763-a520db9890a4","adsf","","","",0,0,0,0,"","Anonymous",19-FEB-13 09.21.11.051000000 PM,"Anonymous",19-FEB-13 09.40.27.857000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","45bae812-b2b8-4f07-a127-9e5a0c184eea","0c46f05a-06cf-4c54-a57c-0a70d828734d","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",19-FEB-13 09.17.05.085000000 PM,"SysUser",19-FEB-13 09.17.05.085000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","e67b2755-a620-4be5-99f6-c591b2223a99","msg","adfdsa","MARKETING","UTF_8","Irving",18-FEB-13 06.41.00.000000000 AM,18-FEB-13 02.00.00.000000000 PM,"RTM","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","45bae812-b2b8-4f07-a127-9e5a0c184eea","msg","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","f66c1363-852f-4a5a-9259-cf93a584723d","","4ae8879c-77d2-4151-8c09-ce1cdd1de9b4","adsf","","","",0,0,0,0,"","Anonymous",19-FEB-13 09.42.04.361000000 PM,"Anonymous",19-FEB-13 09.57.41.420000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","45bae812-b2b8-4f07-a127-9e5a0c184eea","e67b2755-a620-4be5-99f6-c591b2223a99","0000000000000000",2,2,0,0,0,0,0,1,1,"SysUser",19-FEB-13 09.38.05.048000000 PM,"SysUser",19-FEB-13 09.51.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","7db355de-75af-474b-937c-284ab587e707","Message_Deploy","","SHIPPING_CONFIRMATION","UTF_8","Irving",19-FEB-13 02.00.00.000000000 PM,28-FEB-13 08.30.00.000000000 PM,"RTM","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","774eac70-4a20-4a93-b5f2-30957836a4c7","Message_Deploy","8ac23cda-425c-4eb0-8520-1d941ba040ad","d621c4ed-3894-4ac9-a901-adc5ecee35dc","","f4796392-30fc-4741-a673-333ea10747d3","kshfkshskf","","","",0,0,0,0,"","Anonymous",19-FEB-13 09.26.57.566000000 PM,"Anonymous",19-FEB-13 09.57.53.298000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","774eac70-4a20-4a93-b5f2-30957836a4c7","7db355de-75af-474b-937c-284ab587e707","0000000000000000",2,2,0,0,0,0,0,1,1,"SysUser",19-FEB-13 09.54.07.000000000 PM,"SysUser",19-FEB-13 10.00.07.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","227f80f4-cd36-4dc4-9868-d8fc724d7bea","msg","adfdsa","MARKETING","UTF_8","Irving",18-FEB-13 05.08.00.000000000 PM,18-FEB-13 12.15.00.000000000 AM,"RTM","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","45bae812-b2b8-4f07-a127-9e5a0c184eea","msg","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","71c9597c-1054-42c3-ac74-e2b610409e22","","5bd84071-76a0-4d7c-80cd-1ef74bdc4fb2","adsf","","","",0,0,0,0,"","Anonymous",19-FEB-13 10.08.50.105000000 PM,"Anonymous",19-FEB-13 10.17.20.580000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","45bae812-b2b8-4f07-a127-9e5a0c184eea","227f80f4-cd36-4dc4-9868-d8fc724d7bea","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",19-FEB-13 10.05.05.030000000 PM,"SysUser",19-FEB-13 10.08.05.328000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","98cfadc8-d61f-4716-8ef2-5459a95bcca2","DeployEmailWithSnippets","","ACCOUNT_NOTIFICATION","UTF_8","Irving",19-FEB-13 09.04.15.233000000 PM,,"PROOF","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","4e5d2b37-66c8-4e9a-a127-d237df81dd64","DeployEmailWithSnippets","8ac23cda-425c-4eb0-8520-1d941ba040ad","6cefa6f1-27c8-4fc3-a638-866c9e0ae1a4","","546d57cf-681d-42c7-8c4e-30bec134d466","Hi ${User!'User'}","acb26cac-eb69-474c-8c7e-e4d2e77bc335","","",0,0,0,0,"","Anonymous",19-FEB-13 09.04.25.439000000 PM,"Anonymous",19-FEB-13 09.04.25.439000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","4e5d2b37-66c8-4e9a-a127-d237df81dd64","98cfadc8-d61f-4716-8ef2-5459a95bcca2","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",19-FEB-13 09.01.06.000000000 PM,"SysUser",19-FEB-13 09.01.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","92f84f7f-e4a6-4bfc-ac6d-52709e021030","DeployEmailWithSnippets","","ACCOUNT_NOTIFICATION","UTF_8","Irving",19-FEB-13 09.05.53.358000000 PM,,"PROOF","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","4e5d2b37-66c8-4e9a-a127-d237df81dd64","DeployEmailWithSnippets","8ac23cda-425c-4eb0-8520-1d941ba040ad","0c044f11-be7a-4d24-b0aa-79a4a178f564","","27b509fe-78c3-49c0-b2b5-19e8281a6f54","Hi ${User!'User'}","9b256624-4eab-41f1-b810-b81fec13e125","","",0,0,0,0,"","Anonymous",19-FEB-13 09.06.03.609000000 PM,"Anonymous",19-FEB-13 09.06.03.609000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","4e5d2b37-66c8-4e9a-a127-d237df81dd64","92f84f7f-e4a6-4bfc-ac6d-52709e021030","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",19-FEB-13 09.02.06.000000000 PM,"SysUser",19-FEB-13 09.02.06.000000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","394e2e8e-a631-4501-8f60-a42e0d1d2051","Newmessage2/19/2013","","WELCOME","UTF_8","Irving",19-FEB-13 06.56.59.914000000 PM,,"RTM","de20807b-7585-4603-871a-db0f3286e531","Folder2192013","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","Newmessage2/19/2013","11a38562-24e3-4820-91d1-f91ef02b6863","ba6cf769-2791-4493-91f4-64e4f45aa6fb","ca3f6918-2ff1-49c5-8148-ebcef75daf9e","aa8de0e6-8deb-43fc-8226-3cad373395fc","Newmessage2/19/2013","74fa301e-94de-4658-a04c-03f174ffe5b0","","",0,0,0,0,"","Anonymous",19-FEB-13 06.57.19.948000000 PM,"Anonymous",19-FEB-13 06.57.19.948000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","394e2e8e-a631-4501-8f60-a42e0d1d2051","0000000000000000",9,8,0,0,0,0,0,1,3,"SysUser",19-FEB-13 06.53.06.000000000 PM,"SysUser",25-FEB-13 08.56.07.532000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","db1a3a9b-f47a-484b-86cc-ad8b2a31ab3d","msg","adfdsa","MARKETING","UTF_8","Irving",19-FEB-13 10.22.09.706000000 PM,,"PROOF","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","45bae812-b2b8-4f07-a127-9e5a0c184eea","msg","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","df465f59-862a-4e1d-b35f-dc4d82480ebe","","6d5d1296-7d68-4e7e-b6d3-4e69bbe53ccd","adsf","","","",0,0,0,0,"","Anonymous",19-FEB-13 10.22.19.223000000 PM,"Anonymous",19-FEB-13 10.22.19.223000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","45bae812-b2b8-4f07-a127-9e5a0c184eea","db1a3a9b-f47a-484b-86cc-ad8b2a31ab3d","0000000000000000",1,1,0,0,0,0,0,1,1,"SysUser",19-FEB-13 10.18.06.000000000 PM,"SysUser",19-FEB-13 10.18.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","3388a5f1-b02f-48e8-9e5a-9a44e9afd4c4","DeployEmailWithSnippets","","ACCOUNT_NOTIFICATION","UTF_8","Irving",19-FEB-13 11.04.05.805000000 PM,,"PROOF","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","4e5d2b37-66c8-4e9a-a127-d237df81dd64","DeployEmailWithSnippets","8ac23cda-425c-4eb0-8520-1d941ba040ad","c2f0fc29-57ec-4e8e-9e67-9edb7fd2e94b","","c1595bc8-778b-4a86-89dd-75b9fc9d6cf5","Hi ${User!'User'}","8219f34c-04e8-497d-b66c-e916dbdf82c4","","",0,0,0,0,"","Anonymous",19-FEB-13 11.04.15.568000000 PM,"Anonymous",19-FEB-13 11.04.15.568000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","4e5d2b37-66c8-4e9a-a127-d237df81dd64","3388a5f1-b02f-48e8-9e5a-9a44e9afd4c4","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",19-FEB-13 11.00.06.000000000 PM,"SysUser",19-FEB-13 11.00.06.000000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ca5838cd-659f-4718-a70e-99b6c92917e4","Verifydeployment2/18/2013","","NEWSLETTER","UTF_8","Irving",19-FEB-13 07.41.42.739000000 PM,,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","1ef6bbcd-656c-452e-a389-23e31f40e7c9","Verifydeployment2/18/2013","ac4b79b2-1f43-4d12-9444-15522c289e4b","cfe34339-1e09-4171-98d6-b7edb8c77393","fe7c5b56-f61f-42ad-ae63-44b3aeeb9f55","124a19f6-2fdc-49d9-93a9-4cc5d7821a36","verifydeployment","65ac8d50-ac7a-426d-9a03-a3eb89e540a2","","",0,0,0,0,"","Anonymous",19-FEB-13 07.41.52.714000000 PM,"Anonymous",19-FEB-13 07.41.52.714000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","1ef6bbcd-656c-452e-a389-23e31f40e7c9","ca5838cd-659f-4718-a70e-99b6c92917e4","0000000000000000",2,2,0,0,0,0,0,0,0,"SysUser",19-FEB-13 07.38.06.000000000 PM,"SysUser",19-FEB-13 07.38.06.000000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","b85533af-e779-40f6-8932-1dd31c437ae6","FieldsNotValid","","WELCOME","UTF_8","Irving",12-FEB-13 07.15.00.000000000 AM,,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","53ff3ab5-bba1-4a96-8673-b08fda9e82a1","FieldsNotValid","ac4b79b2-1f43-4d12-9444-15522c289e4b","5b3596c8-9824-4837-938c-749fc2f93c7a","29f026d1-5d8b-431e-9bd8-db0796af554f","fcd3657b-30bf-4379-9881-18ae1c01ed78","FieldsNotValid","f5290fcc-2348-488c-bdda-ac59ce4a452d","","",0,0,0,0,"","Anonymous",19-FEB-13 07.47.04.506000000 PM,"Anonymous",19-FEB-13 07.47.04.506000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","53ff3ab5-bba1-4a96-8673-b08fda9e82a1","b85533af-e779-40f6-8932-1dd31c437ae6","0000000000000000",2,2,0,0,0,0,0,0,0,"SysUser",19-FEB-13 07.43.06.000000000 PM,"SysUser",19-FEB-13 07.47.09.237000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","eeae750f-fcba-42b9-919a-ce0311accd40","verifythebugDE2532","","WELCOME","UTF_8","Irving",19-FEB-13 07.53.00.000000000 PM,19-FEB-13 08.00.00.000000000 PM,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","03c44242-e343-4658-81a1-a4b3c53fb69b","verifythebugDE2532","ac4b79b2-1f43-4d12-9444-15522c289e4b","b1419705-5039-4a23-a144-0ec5d7a80888","","b4555a66-8e01-4134-9eed-e747dc9c0fdd","verifythebugDE2532","","","",0,0,0,0,"","Anonymous",19-FEB-13 07.58.43.800000000 PM,"Anonymous",19-FEB-13 07.58.43.800000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","03c44242-e343-4658-81a1-a4b3c53fb69b","eeae750f-fcba-42b9-919a-ce0311accd40","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",19-FEB-13 07.55.06.724000000 PM,"SysUser",19-FEB-13 07.55.06.724000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","9ff4b86f-aed9-4bd8-8433-651958195db7","Newmessage2212013","","WELCOME","UTF_8","Irving",21-FEB-13 03.10.00.000000000 PM,21-FEB-13 03.30.00.000000000 PM,"RTM","f813e7f4-0d13-4556-9032-2147348dfae7","Folder2212013","036c368a-d011-4ca6-8aa7-f9f1fe6f2f7d","Newmessage2212013","11a38562-24e3-4820-91d1-f91ef02b6863","967ad18c-7688-4da8-bdff-0058ba0fdb3a","60687fbb-81eb-4947-824b-634f9d335ea5","d1ac8b9a-7759-4c80-9b8d-e1357be89e5b","Newmessage2212013","a9764f94-de4a-467c-9b7e-3eecfa979eeb","","",0,0,0,0,"","Anonymous",21-FEB-13 03.10.51.058000000 PM,"Anonymous",21-FEB-13 03.17.30.810000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","036c368a-d011-4ca6-8aa7-f9f1fe6f2f7d","9ff4b86f-aed9-4bd8-8433-651958195db7","0000000000000000",2,2,0,0,0,0,0,1,1,"SysUser",21-FEB-13 03.06.05.476000000 PM,"SysUser",21-FEB-13 03.32.06.974000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","42d25588-ed83-4acb-947b-60f4e8f45795","testMessageDeploy","","ACCOUNT_NOTIFICATION","UTF_8","Irving",21-FEB-13 01.00.00.000000000 PM,23-FEB-13 01.30.00.000000000 AM,"RTM","b42dcb43-8c79-4add-a64f-3d5c920f9b49","DeployMessage","dabcbc18-2059-46b9-81ba-66965e2cb14e","testMessageDeploy","8ac23cda-425c-4eb0-8520-1d941ba040ad","c8095c82-ff9b-4fb5-a2e3-72cfb07023ec","","7dc4586e-1c73-4c52-a4d3-cae27039d9f0","test","","","",0,0,0,0,"","Anonymous",20-FEB-13 07.14.56.181000000 PM,"Anonymous",21-FEB-13 03.25.36.999000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","dabcbc18-2059-46b9-81ba-66965e2cb14e","42d25588-ed83-4acb-947b-60f4e8f45795","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",21-FEB-13 03.22.05.791000000 PM,"SysUser",21-FEB-13 03.22.05.791000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","b29bc80b-fa06-4fd1-9d91-0a57bf42cd90","LinkMessage","","WEB_BEHAVIOR","UTF_8","Irving",21-FEB-13 10.15.00.000000000 AM,21-FEB-13 09.45.00.000000000 PM,"RTM","f186099b-6273-4380-ac49-a0246254e929","Folder123","190734ef-156d-4708-8455-29770ccca501","LinkMessage","8ac23cda-425c-4eb0-8520-1d941ba040ad","4a81205e-4550-477d-89ed-c5303494b8a9","","60938ca3-993e-4abb-b3ba-48a858cf210f","lfjlfaf","","","",0,0,0,0,"","Anonymous",21-FEB-13 03.57.07.168000000 PM,"Anonymous",21-FEB-13 03.59.13.921000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","190734ef-156d-4708-8455-29770ccca501","b29bc80b-fa06-4fd1-9d91-0a57bf42cd90","0000000000000000",1,1,0,0,0,0,0,1,1,"SysUser",21-FEB-13 03.53.09.555000000 PM,"SysUser",21-FEB-13 03.54.09.675000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","4aa824af-58d8-434b-87f4-9075571a7947","test123123","","SURVEY","UTF_8","Irving",21-FEB-13 04.07.32.259000000 PM,,"PROOF","4f5a5a60-5cd4-4651-a12b-7c9b04051114","testLD","1524f431-d070-4172-a7c3-b7b788bb9768","test123123","c1f30d6b-f14f-4140-9389-41dab4ef8da2","2066c9f4-3e96-4bfa-b959-d0e43e921f6f","","be9fa374-2459-4458-a816-e69adcfcfd7d","asdf","","","",0,0,0,0,"","Anonymous",21-FEB-13 04.07.42.211000000 PM,"Anonymous",21-FEB-13 04.07.42.211000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","1524f431-d070-4172-a7c3-b7b788bb9768","4aa824af-58d8-434b-87f4-9075571a7947","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",21-FEB-13 04.03.05.758000000 PM,"SysUser",21-FEB-13 04.03.05.758000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","821569d6-4520-4547-b547-5047192e853c","Message_Version","","WEB_BEHAVIOR","UTF_8","Irving",21-FEB-13 12.15.00.000000000 AM,22-FEB-13 04.00.00.000000000 PM,"RTM","f186099b-6273-4380-ac49-a0246254e929","Folder123","ffae561b-e2ec-4c6d-a66b-f819d839063a","Message_Version","8ac23cda-425c-4eb0-8520-1d941ba040ad","bc760006-1a57-472f-9437-a7617672a7aa","","ea48e760-10ae-4ffc-9ed8-2a6941b5e6ca","sdlsdadjl","","","",0,0,0,0,"","Anonymous",21-FEB-13 04.08.21.434000000 PM,"Anonymous",21-FEB-13 04.08.21.434000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","ffae561b-e2ec-4c6d-a66b-f819d839063a","821569d6-4520-4547-b547-5047192e853c","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",21-FEB-13 04.04.05.904000000 PM,"SysUser",21-FEB-13 04.04.05.904000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","e3fcc9bb-6e8a-4832-90d9-2d2914363c87","deptest","","SURVEY","UTF_8","Irving",20-FEB-13 12.15.00.000000000 AM,23-FEB-13 12.00.00.000000000 AM,"RTM","4f5a5a60-5cd4-4651-a12b-7c9b04051114","testLD","1524f431-d070-4172-a7c3-b7b788bb9768","test123123","c1f30d6b-f14f-4140-9389-41dab4ef8da2","fcb17423-0bec-427f-9ea2-5e15ace44f56","","fa652efa-96c4-4cba-8320-b4ada9088fc6","asdf","","","",0,0,0,0,"","Anonymous",21-FEB-13 04.05.47.843000000 PM,"Anonymous",21-FEB-13 04.05.47.843000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","1524f431-d070-4172-a7c3-b7b788bb9768","e3fcc9bb-6e8a-4832-90d9-2d2914363c87","0000000000000000",4,4,0,0,0,0,0,0,1,"SysUser",21-FEB-13 04.15.05.023000000 PM,"SysUser",22-FEB-13 08.19.08.286000000 PM,0,0,0
